crates/view-surface/src/lib.rs	    let overlay = model.focused_overlay()?;	    let overlay = model.overlays().last()?;	-p view-surface --lib tests::a_busy_modal_over_a_prompt_leaves_the_caret_on_the_prompt
crates/view-surface/src/lib.rs	ml:fn overlay_cursor(model: &Model, layers: &[Layer]) -> Option<CursorSpec> {\n    let overlay = model.focused_overlay()?;	ml:fn overlay_cursor(model: &Model, layers: &[Layer]) -> Option<CursorSpec> {\n    let overlay = model.overlays().first()?;	-p view-surface --lib tests::an_open_but_unentered_panel_leaves_the_caret_on_the_engine_grid
crates/view-surface/src/lib.rs	    if let Some(spec) = overlay_cursor(model, layers) {	    if let Some(spec) = overlay_cursor(model, &[]) {	-p view-surface --lib tests::the_caret_stands_at_the_composers_insertion_point_while_the_panel_owns_input
crates/view-surface/src/lib.rs	    if model.engine.mode.cursor_style_enabled {	    if true {	-p view-surface --lib tests::a_composer_caret_keeps_the_plain_block_when_cursor_styling_is_off
crates/view-surface/src/lib.rs	ml:    let shape = if view.pending_permission.is_empty() {\n        text_field_shape(model)	ml:    let shape = if true {\n        text_field_shape(model)	-p view-surface --lib tests::a_pending_permission_moves_the_caret_onto_the_digit_that_answers_it
crates/view-surface/src/lib.rs	ml:    let (row, col) = overlay::ai_caret(view, rect.width, rect.height)?;\n    let shape = if view.pending_permission.is_empty() {\n        text_field_shape(model)	ml:    let (row, col) = overlay::ai_caret(view, rect.width, rect.height)?;\n    let shape = if view.pending_permission.is_empty() {\n        shape_from_mode(model)	-p view-surface --lib tests::the_caret_stands_at_the_composers_insertion_point_while_the_panel_owns_input
crates/view-surface/src/lib.rs	ml:        row: rect.row.saturating_add(row),\n        col: rect.col.saturating_add(col),	        row: rect.row.saturating_add(row),\n        col,	-p view-surface --lib tests::the_caret_stands_at_the_composers_insertion_point_while_the_panel_owns_input
crates/view-surface/src/lib.rs	ml:        .saturating_add(prefix_cols)\n        .saturating_add(typed)	        .saturating_add(prefix_cols)\n        .saturating_add(0)	-p view-surface --lib tests::the_caret_stands_at_the_pickers_query_while_the_picker_owns_input
crates/view-surface/src/lib.rs	    (rect.row.saturating_add(row_off), col)	    (rect.row, col)	-p view-surface --lib tests::the_caret_stands_at_the_pickers_query_while_the_picker_owns_input
crates/view-surface/src/lib.rs	            let (row, col) = query_cursor(model.overlay_rect(overlay), state.query());	            let (row, col) = query_cursor(model.overlay_rect(overlay), "");	-p view-surface --lib tests::the_caret_stands_at_the_pickers_query_while_the_picker_owns_input
crates/view-surface/src/overlay.rs	            PROMPT_COLS.saturating_add(cells),	            cells,	-p view-surface --lib overlay::tests::the_caret_lands_on_the_composer_row_beneath_the_accounting_row
crates/view-surface/src/overlay.rs	            above_composer.saturating_add(row),	            row,	-p view-surface --lib overlay::tests::the_caret_lands_on_the_composer_row_beneath_the_accounting_row
crates/view-surface/src/overlay.rs	    (question.saturating_add(row), cells)	    (question, cells)	-p view-surface --lib tests::a_pending_permission_moves_the_caret_onto_the_digit_that_answers_it
crates/view-surface/src/overlay.rs	    let (row, cells) = view.permission_answer;	    let (row, cells) = (0, 0);	-p view-surface --lib tests::a_pending_permission_moves_the_caret_onto_the_digit_that_answers_it
crates/view-surface/src/overlay.rs	ml:        .saturating_add(composer_row_count(&view.input))\n        .saturating_add(view.review.len())\n        .saturating_add(view.pending_permission.len())	        .saturating_add(view.input.len())\n        .saturating_add(view.review.len())\n        .saturating_add(view.pending_permission.len())	-p view-surface --lib overlay::tests::the_counted_ai_header_is_as_long_as_the_built_one_for_every_row_group
crates/view-surface/src/overlay.rs	    let interior = if width < 2 || height < 2 {	    let interior = if true {	-p view-surface --lib overlay::tests::a_panel_too_short_to_paint_the_composer_keeps_the_caret_inside_its_frame
crates/view-surface/src/overlay.rs	        return Some((row_off, col_off));	        return None;	-p view-surface --lib overlay::tests::a_panel_too_short_to_paint_the_composer_keeps_the_caret_inside_its_frame
crates/view-surface/src/overlay.rs	        (index >= rest_start).then(|| index - rest_start)	        Some(index - rest_start)	-p view-surface --lib overlay::tests::a_panel_too_short_to_paint_the_composer_keeps_the_caret_inside_its_frame
crates/view-surface/src/overlay.rs	        let kept = header_fit(body.header.len(), body.rule, budget);	        let kept = header_fit(body.header.len(), false, budget);	-p view-surface --lib overlay::tests::a_short_ai_panel_keeps_the_crash_banner_and_drops_the_composer_line_first
crates/view-surface/src/overlay.rs	    let Some(row) = header_fit(header_len, AI_RULE, usize::from(interior))	    let Some(row) = header_fit(header_len, false, usize::from(interior))	-p view-surface --lib overlay::tests::a_panel_too_short_to_paint_the_composer_keeps_the_caret_inside_its_frame
crates/view-core/src/native/ai_panel/permission.rs	            (1, OPTION_INDENT)	            (1, 0)	-p view-surface --lib tests::a_pending_permission_moves_the_caret_onto_the_digit_that_answers_it
crates/view-core/src/native/ai_panel/permission.rs	        if self.options.is_empty() {	        if false {	-p view-surface --lib tests::a_pending_permission_with_no_options_keeps_the_caret_on_its_question
